job_posting_id,job_title,company_name,company_id,job_location,job_seniority_level,job_function,job_employment_type,job_industries,job_posted_time,job_num_applicants,country_code,title_id
3961108701,"Travel Nurse RN - ER/Trauma - $2,037 per week in La Plata, MD",TravelNurseSource,1358653,"La Plata, MD",Entry level,Health Care Provider,Temporary,Hospitals and Health Care,4 days ago,25,"""US""",16996
3960948583,Grade 1 Teacher,Anoka-Hennepin School District,18776331,"Minneapolis, MN",Entry level,Education and Training,Full-time,Education Administration Programs,1 week ago,25,"""US""",937
3943572111,Parts Manager,Crash Champions,9254907,"Hooksett, NH",Associate,"Quality Assurance, Production, and Supply Chain",Full-time,"Motor Vehicle Manufacturing, Insurance, and Truck Transportation",1 month ago,25,"""US""",1914
3919085351,Construction Estimator,Michael Page,3476,"London, CA",Mid-Senior level,Management and Manufacturing,Full-time,"Leasing Non-residential Real Estate, Facilities Services, and Real Estate",2 months ago,25,"""US""",18470
3965152196,Territory Sales Representative,Alleviation Enterprise LLC,98819052,"Mount Pleasant, MI",Entry level,Sales and Business Development,Full-time,Insurance,1 week ago,25,"""US""",3709
3980683964,Monitor Technician - PRN - West,Indiana University Health,9211,"Avon, IN",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,6 days ago,25,"""US""",26183
3961852824,Amazon Delivery Driver - Flexible Shifts - Earn $17.50/hr,Amazonflex,88533949,"Ravalli, MT",Entry level,Management and Manufacturing,Full-time,Furniture and Home Furnishings Manufacturing,6 days ago,25,"""US""",3437
3982929559,KCPX Material Handler/Warehouse Support,Staffmark Group,35541411,"Neenah, WI",Entry level,Distribution and Supply Chain,Full-time,Truck Transportation,5 days ago,25,"""US""",3801
3968220327,"Information Security Architect - London - GBP90,000",Nigel Frank International,205918,"London, England, United Kingdom",Mid-Senior level,Information Technology,Full-time,Staffing and Recruiting,1 day ago,25,"""GB""",14320
3964716927,Structural Engineer I,Arconic,10862414,"Harrisonburg, VA",Entry level,Engineering,Full-time,Construction and Manufacturing,6 days ago,25,"""US""",859
3970152600,KDB Developer,Synechron,15506,"New York, NY",Mid-Senior level,Information Technology and Engineering,Full-time,Financial Services,1 day ago,25,"""US""",9
3963281885,Travel RN - ED - Emergency Department,Supplemental Health Care,17022,"Rocky Mount, NC",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,1 week ago,25,"""US""",23968
3968575938,Performance Marketing Manager,Jerry,18154586,"Los Angeles, CA",Mid-Senior level,Marketing and Sales,Full-time,Software Development,10 hours ago,25,"""US""",26
3963296780,Retail Merchandiser,SFS,35683343,"Dover-Foxcroft, ME",Entry level,Marketing and Sales,Part-time,"Technology, Information and Internet",3 weeks ago,25,"""US""",11492
3975749123,Intelligence Specialist,U.S. Army Cyber Command,10791785,"Arlington, TX",Mid-Senior level,"Other, Information Technology, and Management",Full-time,Armed Forces,1 day ago,25,"""US""",1387
3831979159,Fourmile - Permitting Specialist,Barrick Gold Corporation,11876,"Elko, NV",Mid-Senior level,Other,Full-time,Mining,16 hours ago,25,"""US""",61
3677435300,Catering Lead,Panera Bread,9062,"Wausau, WI",Entry level,Management and Manufacturing,Full-time,Restaurants,1 year ago,25,"""US""",2905
3964607957,Door to Door Sales Representative (8k per month),UNTD Solar,100554265,"Apache Junction, AZ",Entry level,Sales,Full-time,Primary and Secondary Education and Non-profit Organizations,5 days ago,25,"""US""",25945
3966001961,Manufacturing Manager,voestalpine Roll Forming Corporation,147696,"Jeffersonville, IN",Mid-Senior level,Management and Manufacturing,Full-time,Fabricated Metal Products,6 days ago,25,"""US""",664
3924282933,Assistant Store Manager,Holiday Stationstores,26923,"Kenai, AK",Mid-Senior level,Sales and Business Development,Part-time,Retail,1 week ago,25,"""US""",817
3975583006,CDL A Flatbed Truck Driver,JobsInLogistics.com,91974,"Kennett, MO",Entry level,Management and Manufacturing,Full-time,"Transportation, Logistics, Supply Chain and Storage",1 week ago,25,"""US""",31020
3967475102,Project Manager - Interiors Projects,Michael Page,3476,"Addison, IL",Mid-Senior level,Project Management and Information Technology,Full-time,"Leasing Non-residential Real Estate, Facilities Services, and Real Estate",1 week ago,25,"""US""",4
3971187697,"Early Career Software Engineer, AI/Machine Learning",Google,1441,"New York, NY",Entry level,Information Technology and Engineering,Full-time,"Information Services and Technology, Information and Internet",1 week ago,200,"""US""",9
3963323232,Program Manager Valstream,JetBlue,164535,"New York, NY",Mid-Senior level,Project Management and Information Technology,Full-time,"Travel Arrangements, Airlines and Aviation, and Hospitality",18 hours ago,25,"""US""",33
3968622311,Office Administrative Manager,"Ambassador Worldwide Protection Agency, Inc.",15347335,"Memphis, TN",Mid-Senior level,Project Management and Information Technology,Full-time,Internet Publishing,13 hours ago,25,"""US""",14393
3968178579,BI Engineer,Dice,6849,"Duluth, GA",Mid-Senior level,Business Development and Sales,Full-time,Software Development,10 hours ago,25,"""US""",11069
3985173380,Partnership Manager,Isometric,88157764,"New York, NY",Mid-Senior level,Business Development and Sales,Full-time,"Technology, Information and Internet",1 day ago,25,"""US""",2498
3918798473,Advocate,"Youth Advocate Programs, Inc.",86966,"Estill, KY",Entry level,Legal,Part-time,Non-profit Organizations,1 month ago,25,"""US""",638
3969984806,Call Center Specialist - Hiring Immediately ($18.75/hr),ProPivotal Staffing,96228909,"Quincy, MA",Entry level,Other,Full-time,Staffing and Recruiting,1 week ago,25,"""US""",1447
3886615003,"Senior Product Design Manager, CX Platform",Gusto,2499210,"Toronto, Ontario, Canada 135 applicants",Mid-Senior level,"Design, Art/Creative, and Information Technology",Full-time,Financial Services,45 minutes ago,135,"""CA""",7419
3973696615,Airport Operations Supervisor - Custodial,City of Houston,163080,"Houston, TX",Not Applicable,Management and Manufacturing,Full-time,Government Administration,1 week ago,25,"""US""",22688
3965926699,Bank Custodian Part Time 2 Nights a Week,GRBS Inc.,9451591,"Suttons Bay, MI",Entry level,Management and Manufacturing,Part-time,Facilities Services,1 day ago,25,"""US""",3665
3965816534,Ultrasound Technologist,Netpace Inc,56332,"Lincolnton, NC",Entry level,Health Care Provider,Full-time,Information Technology & Services,1 week ago,25,"""US""",18953
3940218589,Certified Medication Aide | $24-$27/hr | Self-Scheduling,Interim HealthCare Inc.,22177,"Harrisburg, SD",Entry level,Health Care Provider,Part-time,Staffing and Recruiting,1 month ago,25,"""US""",25701
3984248825,Solar Sales Representative (OTE 120K-200K+),Blue Raven Solar,4868954,"Seattle, WA",Entry level,Sales and Business Development,Full-time,Renewable Energy Semiconductor Manufacturing,5 days ago,25,"""US""",535
3952397170,Site Manager [On-site],EDF Renewables North America,53913,"Earl Park, IN",Mid-Senior level,Project Management and Information Technology,Full-time,Renewable Energy Power Generation,2 weeks ago,25,"""US""",7364
3956509040,"Physician (MD/DO) - Neurosurgery in Central Pennsylvania, PA - Excellent Benefits 2024-06-21",LocumJobsOnline,11172808,"Jamison City, PA",Entry level,Other,Full-time,Hospitals and Health Care,1 week ago,25,"""US""",
3975380876,Medical Director,Theoria Medical,51664810,"Kingsford, MI",Director,Health Care Provider,Part-time,Hospitals and Health Care,3 days ago,25,"""US""",597
3965391482,IT SPECIALIST (APPLICATIONS SOFTWARE) with Security Clearance,ClearanceJobs,1007957,"Gainesville, MS",Mid-Senior level,Information Technology,Full-time,Defense and Space Manufacturing,1 week ago,25,"""US""",71
3978064010,Seasonal Credentials Evaluator,The Ohio State University,3173,"Columbus, OH",Entry level,Education and Training,Part-time,Higher Education,4 days ago,25,"""US""",2333
3966697563,Cashier,Border Foods LLC,10610092,"Brooklyn Park, MN",Entry level,Other,Part-time,Food & Beverages,4 days ago,25,"""US""",246
3970665280,Family Support Worker,Novax Recruitment Group,67189247,"Liverpool, England, United Kingdom",Entry level,Other,Contract,Staffing and Recruiting,6 hours ago,25,"""GB""",16081
3966851335,Registered Nurse IV Suite - Wrexham,Betsi Cadwaladr University Health Board,6767392,"Wrexham, Wales, United Kingdom",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,2 days ago,25,"""GB""",86
3980213273,Certified Nursing Assistant,HexaQuEST Health Inc,89505205,"Gettysburg, PA",Entry level,Health Care Provider,Full-time,Staffing and Recruiting,2 days ago,25,"""US""",1296
3972910250,Regional CDL-A Solo Company Truck Driver,JobsInLogistics.com,91974,"Durant, MS",Entry level,Management and Manufacturing,Full-time,"Transportation, Logistics, Supply Chain and Storage",1 week ago,25,"""US""",31020
3914846198,Registered Behavior Technician,Centria Autism,3025557,"Vienna, VA",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,4 days ago,25,"""US""",23841
3967144827,Outside Sales Representative - North & South Dakota,Eminence Organic Skin Care,576551,"South Dakota, United States",Associate,"Training, Business Development, and Sales",Contract,Personal Care Product Manufacturing,1 week ago,25,"""US""",1990
3864457137,Virtualization Engineer,Epic,163658,"Buffalo, NY",Entry level,Information Technology,Full-time,"Computer Networking, Computer and Network Security, and Information Technology & Services",1 week ago,25,"""US""",25210
3920668918,MRLC Behavior Interventionist/Paraprofessional - 2024/2025,Monett School District,74685106,"Monett, MO",Entry level,Health Care Provider,Full-time,Education Administration Programs,3 months ago,25,"""US""",10763
3863394271,Ingénieur IVVQ (H/F),Capgemini Engineering,72092703,Paris,Confirmé,Ingénierie et Technologies de l’information,Temps plein,Services et conseil en informatique,il y a 3 mois,25,"""FR""",10
3961568340,Project Engineer,Terracon,17132,"Buffalo, NY",Mid-Senior level,Engineering and Information Technology,Full-time,Civil Engineering,8 hours ago,25,"""US""",78
3971695978,Oncology RN Nurse,Nurses 24/7- LLC,2766280,"Brooklyn, NY",Associate,Health Care Provider,Full-time,Hospitals and Health Care,1 week ago,25,"""US""",14492
3966430216,Software Developer - Executive/Assistant Manager,Jobs via eFinancialCareers,37778197,"Gurgaon, Haryana, India",Entry level,Engineering and Information Technology,Full-time,Staffing and Recruiting,21 hours ago,25,"""IN""",9
3973840519,EE/CS Patent Agent,MNF Global - Legal Recruiter,3854098,"Nashville, TN",Mid-Senior level,Legal,Full-time,Internet Publishing,1 week ago,25,"""US""",3926
3972999863,Shift Leader,Baskin Robbins,1825726,"Palmyra, VA",,Management,Full-time,Business Consulting and Services,1 week ago,25,"""US""",1730
3994623113,"Senior Manager, Demand Generation (Lifecycle Marketing)",myGwork - LGBTQ+ Business Community,5240076,"Boston, MA",Mid-Senior level,Information Technology,Full-time,"Technology, Information and Internet",14 hours ago,25,"""US""",308
3991017483,Engineering Program Manager - AI,PayPal,1482,"Austin, TX 29 applicants",Not Applicable,Engineering,Full-time,"Software Development, Financial Services, and Technology, Information and Internet",4 hours ago,29,"""US""",4298
3959831024,AI Solutions Architect Senior Manager,Protiviti,3920,"Austin, TX",Mid-Senior level,Engineering and Information Technology,Full-time,Business Consulting and Services,18 hours ago,25,"""US""",1697
3941685240,Senior Program Manager,CesiumAstro,28140255,"Austin, TX 43 applicants",Mid-Senior level,Project Management and Information Technology,Full-time,Defense and Space Manufacturing,17 hours ago,43,"""US""",398
3995798625,"Senior Product Marketing Manager, Product Marketing, AWS Solutions",Amazon Web Services (AWS),2382910,"Austin, TX",Mid-Senior level,Public Relations and Marketing,Full-time,IT Services and IT Consulting,3 hours ago,25,"""US""",1867
3976474037,Accounting Specialist- Accounts Payable,Texas Association of School Boards,21698,"Austin, TX",Mid-Senior level,Accounting/Auditing and Finance,Full-time,Education Administration Programs,17 hours ago,25,"""US""",7753
3994187508,MANAGER TRAINEE,AutoZone,7412,"Austin, TX",Not Applicable,Other,Full-time,Retail,19 hours ago,25,"""US""",2
3994198688,MANAGER TRAINEE,AutoZone,7412,"Round Rock, TX",Not Applicable,Other,Full-time,Retail,19 hours ago,25,"""US""",2
3994450683,Remote - Senior Project Manager,TechFetch.com - On Demand Tech Workforce hiring platform,2767474,"Austin, TX",Mid-Senior level,Project Management and Information Technology,Part-time,IT Services and IT Consulting,18 hours ago,25,"""US""",77
3995590738,RN Burn MedSurg- Full Time Nights,Wellstar Health System,15855,"Durham, NC",Entry level,Health Care Provider,Full-time,Hospitals and Health Care,6 hours ago,25,"""US""",86
3995265807,Store Manager - Chico's,"Chico's FAS, Inc.",163019,"Durham, NC",Mid-Senior level,Sales and Business Development,Full-time,Retail and Retail Apparel and Fashion,11 hours ago,25,"""US""",152
3938816873,Senior Technical Program Manager,Digital Turbine,611576,"Durham, NC 62 applicants",Mid-Senior level,Project Management and Information Technology,Full-time,Advertising Services,17 hours ago,62,"""US""",17902
3995522434,Houseperson,Hyatt Hotels Corporation,220336,"Atlanta, GA",Entry level,Management and Manufacturing,Full-time,Hospitality,8 hours ago,25,"""US""",4330
3995736067,Licensed Dental Hygienist - FT/PT,"Goldstein, Garber, and Salama LLC",1366115,"Forest Park, GA",Entry level,Health Care Provider,Part-time,Hospitals and Health Care,4 hours ago,25,"""US""",2349
3993638561,Junior Customer Success Manager,Sumsub,18232778,"London, England, United Kingdom",Entry level,Other,Full-time,IT Services and IT Consulting,7 hours ago,25,"""GB""",16363
3994485291,Senior Sales Executive,Hill Group UK,9210219,"London, England, United Kingdom",Mid-Senior level,Sales and Business Development,Temporary,Construction,15 hours ago,25,"""GB""",618
3993669591,Senior Operations Manager,ClickJobs.io,3516935,"London, England, United Kingdom",Mid-Senior level,Management and Manufacturing,Full-time,Human Resources Services,3 hours ago,25,"""GB""",699
3995562265,Agile Delivery Manager,ITV Media,18552300,"London, England, United Kingdom",Mid-Senior level,Management and Manufacturing,Full-time,Advertising Services,6 hours ago,25,"""GB""",621
3976458652,"Senior Product Manager, Finance",Viator,39827,"London, England, United Kingdom 65 applicants",Mid-Senior level,Product Management and Marketing,Full-time,"Software Development, Technology, Information and Internet, and Travel Arrangements",17 hours ago,65,"""GB""",270
3994606123,Senior Audit Manager (FTC),LSEG (London Stock Exchange Group),1314683,"London, England, United Kingdom",Mid-Senior level,Accounting/Auditing and Finance,Full-time,IT Services and IT Consulting and Financial Services,14 hours ago,25,"""GB""",2429
